001669SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001670PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001674SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001675PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001679SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001680PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001684SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001685PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001689SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001690PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001694SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001695PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001699SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001700PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001704SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001705PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001709SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001710PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001714SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001715PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001719SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001720PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001724SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001725PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001729SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001730PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001734SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001735PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001739SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001740PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001744SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001745PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001749SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001750PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001754SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001755PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001759SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001760PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001764SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001765PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001769SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001770PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001774SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001775PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001779SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001780PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001784SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001785PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001789SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001790PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001794SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001795PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001799SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001800PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001804SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001805PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001809SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001810PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001814SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001815PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001819SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001820PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001824SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001825PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001829SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001830PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001834SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001835PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001839SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001840PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001844SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001845PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001849SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001850PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001854SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001855PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001859SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001860PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001864SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001865PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001869SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001870PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001874SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001875PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001879SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001880PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001884SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001885PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001889SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001890PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001894SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001895PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001899SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001900PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001904SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001905PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001909SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001910PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001914SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001915PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001919SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001920PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001924SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001925PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001929SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001930PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001934SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001935PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001939SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001940PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001944SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001945PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001949SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001950PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001954SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001955PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001959SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
001960PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
001964SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
001965PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
001969SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
001970PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
001974SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
001975PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
001979SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
001980PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
001984SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
001985PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
001989SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
001990PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
001994SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
001995PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
001999SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002000PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002004SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002005PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002009SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002010PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002014SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002015PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002019SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002020PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002024SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002025PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002029SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002030PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002034SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002035PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002039SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002040PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002044SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002045PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002049SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002050PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002054SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002055PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002059SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002060PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002064SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002065PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002069SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002070PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002074SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002075PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002079SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002080PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002084SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002085PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002089SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002090PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002094SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002095PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002099SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002100PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002104SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002105PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002109SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002110PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002114SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002115PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002119SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002120PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002124SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002125PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002129SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002130PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002134SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002135PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002139SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002140PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002144SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002145PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002149SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002150PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002154SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002155PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002159SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002160PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002164SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002165PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002169SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002170PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002174SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002175PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002179SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002180PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002184SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002185PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002189SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002190PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002194SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002195PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002199SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002200PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002204SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002205PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002209SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002210PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002214SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002215PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002219SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002220PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002224SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002225PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002229SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002230PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002234SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002235PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002239SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002240PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002244SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002245PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002249SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002250PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002254SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002255PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002259SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002260PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002264SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002265PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002269SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002270PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002274SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002275PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002279SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002280PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002284SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002285PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002289SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002290PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002294SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002295PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002299SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002300PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002304SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002305PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002309SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002310PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002314SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002315PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002319SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002320PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002324SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002325PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002329SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002330PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002334SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002335PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002339SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002340PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002344SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002345PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002349SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002350PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002354SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002355PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002359SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002360PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002364SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002365PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002369SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002370PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002374SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002375PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002379SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002380PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002384SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002385PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002389SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002390PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002394SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002395PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002399SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002400PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002404SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002405PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002409SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002410PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002414SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002415PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002419SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002420PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002424SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002425PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002429SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002430PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002434SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002435PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002439SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002440PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002444SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002445PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002449SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002450PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002454SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002455PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002459SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
002460PETER     WILSON    GRD6FINANCE   20190101000550000008250000275000044000202401TX02A
002464SARAH     DAVIS     GRD2LEGAL     20150101000380000005700000190000030400202401TX01A
002465PETER     WILSON    GRD6FINANCE   20160101000550000008250000275000044000202401TX02A
002469SARAH     DAVIS     GRD2LEGAL     20200101000380000005700000190000030400202401TX01A
002470PETER     WILSON    GRD6FINANCE   20210101000550000008250000275000044000202401TX02A
002474SARAH     DAVIS     GRD2LEGAL     20170101000380000005700000190000030400202401TX01A
002475PETER     WILSON    GRD6FINANCE   20180101000550000008250000275000044000202401TX02A
002479SARAH     DAVIS     GRD2LEGAL     20220101000380000005700000190000030400202401TX01A
002480PETER     WILSON    GRD6FINANCE   20150101000550000008250000275000044000202401TX02A
002484SARAH     DAVIS     GRD2LEGAL     20190101000380000005700000190000030400202401TX01A
002485PETER     WILSON    GRD6FINANCE   20200101000550000008250000275000044000202401TX02A
002489SARAH     DAVIS     GRD2LEGAL     20160101000380000005700000190000030400202401TX01A
002490PETER     WILSON    GRD6FINANCE   20170101000550000008250000275000044000202401TX02A
002494SARAH     DAVIS     GRD2LEGAL     20210101000380000005700000190000030400202401TX01A
002495PETER     WILSON    GRD6FINANCE   20220101000550000008250000275000044000202401TX02A
002499SARAH     DAVIS     GRD2LEGAL     20180101000380000005700000190000030400202401TX01A
